"","Acalypha","Acnistus","Alchornea","Alnus","Alternanthera","Amaranthus","Ambrosia","Anemia","Bursera","Cactaceae","Cecropia","cf..Rhizophora","Chamaesyce","Conyza","Croton","Cryptocarpus","Cuphea","Cyathea","Cyperaceae","Fabaceae.undiff.","Hedyosmum","Hippomane","Lycianthes","Lycopodium","Miconia","Myrica","Myrsine","Myrtaceae","Phyllanthus","Pilea","Plumbago","Poaceae","Podocarpus","Polygonum","Polypodium","Scalesia.undiff.","Scoparia","Senna.obtusifolia","Senna.undiff.","Stachytarpheta","Tournefortia.rufo.sericea","Unknown..monolete.","Utricularia","Zanthoxylum","Asteraceae.undiff.","Ceiba","Lantana","Acanthaceae","Lamiaceae.undiff.","Platymiscium","Apocynaceae","cf..Cedrela","Dodonaea.viscosa","Sapindaceae.undiff.","Rhynchosia","Darwiniothamnus","Cardiospermum","Euphorbia","Crotalaria","Chiococca","Solanum","Portulaca","Ipomoea","Ilex","Polygalaceae","Cissus","cf..Hippomane","Scalesia.cf..S..affinis","cf..Vitex","Quercus","cf..Melia","Ericaceae","Weinmannia","cf..Gnaphalium","Unknown.undiff.","Scutia","Piper","Melia","Meliaceae.undiff.","Codia","Aegiphila","Pteridium","cf..Gossypium","Ochroma","Cal_yrs_BP","min","max"
"139638",0.0278833967046895,0.00211237853823405,0.000844951415293621,0.00380228136882129,0.0080270384452894,0.00211237853823405,0.00464723278411491,0.00168990283058724,0.00126742712294043,0.000844951415293621,0,0.00042247570764681,0.00211237853823405,0.00380228136882129,0.00211237853823405,0,0,0.408534009294466,0.0185889311364597,0.00042247570764681,0.000844951415293621,0.00464723278411491,0,0.0595690747782003,0.0126742712294043,0.00168990283058724,0.00168990283058724,0.00253485424588086,0.00042247570764681,0.00295732995352767,0,0.0494296577946768,0,0.00295732995352767,0.00126742712294043,0.0080270384452894,0.00126742712294043,0.00042247570764681,0.00042247570764681,0,0.00211237853823405,0.346007604562738,0.00295732995352767,0.00337980566117448,0.00337980566117448,0,0.000844951415293621,0,0,0,0,0,0,0,0,0.00042247570764681,0.00042247570764681,0,0,0,0,0,0.00042247570764681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,NA,NA
"139639",0.0270164447924824,0.00391542678151919,0.000783085356303837,0.00234925606891151,0.019185591229444,0.00313234142521535,0.00509005481597494,0.00352388410336727,0.000391542678151919,0,0,0.000391542678151919,0.00195771339075959,0.0043069694596711,0.00313234142521535,0,0.000391542678151919,0.435395458104933,0.0180109631949883,0.000391542678151919,0,0.00195771339075959,0.000783085356303837,0.0391542678151919,0.00665622552858262,0,0.000783085356303837,0,0.000391542678151919,0.00195771339075959,0,0.0403288958496476,0,0.00156617071260767,0.000391542678151919,0.00587314017227878,0,0,0.00117462803445576,0,0.000783085356303837,0.359436178543461,0.00313234142521535,0.000391542678151919,0.00274079874706343,0,0.000783085356303837,0,0,0,0,0,0.000391542678151919,0,0,0.000783085356303837,0,0,0,0.000391542678151919,0.000391542678151919,0,0,0.000391542678151919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,NA,NA
"139640",0.0602968460111317,0.00463821892393321,0,0.0204081632653061,0.038961038961039,0.00649350649350649,0.00463821892393321,0.0120593692022263,0.00371057513914657,0,0,0,0.00649350649350649,0.0157699443413729,0.0102040816326531,0.000927643784786642,0.00185528756957328,0.434137291280148,0.0324675324675325,0,0.000927643784786642,0.00278293135435993,0,0.126159554730983,0.00927643784786642,0.00185528756957328,0.00463821892393321,0,0,0.00556586270871985,0,0.130797773654917,0,0.00556586270871985,0.000927643784786642,0.0204081632653061,0.000927643784786642,0,0.00185528756957328,0.000927643784786642,0,0.00556586270871985,0.00649350649350649,0.00556586270871985,0.00649350649350649,0,0.000927643784786642,0,0,0,0.000927643784786642,0,0.000927643784786642,0,0,0.00649350649350649,0,0,0,0,0,0,0.000927643784786642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA
"139641",0.0272343690065209,0.00268507863444572,0.000383582662063675,0.00345224395857307,0.0168776371308017,0.00191791331031837,0.000767165324127349,0.00421940928270042,0.000767165324127349,0,0,0,0.00191791331031837,0.00421940928270042,0.0030686612965094,0,0.00115074798619102,0.452243958573072,0.0130418105101649,0.000383582662063675,0.000767165324127349,0.000383582662063675,0.000383582662063675,0.0429612581511316,0.00421940928270042,0,0,0.000767165324127349,0.00115074798619102,0.0015343306482547,0,0.0230149597238205,0,0.0046029919447641,0.000383582662063675,0.00728807057920982,0.000767165324127349,0,0.000767165324127349,0.000767165324127349,0.000383582662063675,0.364019946298427,0.00230149597238205,0.00191791331031837,0.00345224395857307,0,0,0,0,0,0,0,0.000383582662063675,0,0,0.0030686612965094,0,0,0,0.000383582662063675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,NA,NA
"139642",0.0234458259325044,0.00213143872113677,0.000355239786856128,0.00284191829484902,0.0177619893428064,0.00319715808170515,0.00284191829484902,0.000355239786856128,0.000355239786856128,0,0,0,0.0024866785079929,0.0063943161634103,0.00142095914742451,0,0.000355239786856128,0.447246891651865,0.0209591474245115,0,0.000710479573712256,0.000710479573712256,0.000355239786856128,0.0365896980461812,0.0024866785079929,0.000355239786856128,0.00142095914742451,0.000710479573712256,0.00106571936056838,0.00106571936056838,0,0.0348134991119005,0.000355239786856128,0.00319715808170515,0.000710479573712256,0.00603907637655417,0,0,0,0.00106571936056838,0,0.36234458259325,0.00284191829484902,0.00142095914742451,0.00532859680284192,0,0,0,0,0,0.000710479573712256,0,0,0.000355239786856128,0,0.00213143872113677,0,0,0,0.000710479573712256,0.000355239786856128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"139643",0.0995305164319249,0.00657276995305164,0.00187793427230047,0.00845070422535211,0.0253521126760563,0.00563380281690141,0.00469483568075117,0.00563380281690141,0.00375586854460094,0,0,0,0.0112676056338028,0.0197183098591549,0.00751173708920188,0,0.000938967136150235,0.347417840375587,0.0178403755868545,0,0.00187793427230047,0.0028169014084507,0,0.0835680751173709,0.0112676056338028,0.000938967136150235,0.00657276995305164,0.00187793427230047,0,0.000938967136150235,0,0.0591549295774648,0,0.0150234741784038,0.000938967136150235,0.0262910798122066,0.00187793427230047,0,0,0,0.00375586854460094,0.203755868544601,0.00375586854460094,0.00563380281690141,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000938967136150235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA
"139644",0.0381711409395973,0.00293624161073826,0.000419463087248322,0.00503355704697987,0.0201342281879195,0.000838926174496644,0.00293624161073826,0.0037751677852349,0.00125838926174497,0.000419463087248322,0,0,0.000419463087248322,0.00629194630872483,0.00209731543624161,0.000419463087248322,0.000838926174496644,0.405201342281879,0.0239093959731544,0.000838926174496644,0,0.00167785234899329,0.00125838926174497,0.0394295302013423,0.00419463087248322,0.00167785234899329,0.00125838926174497,0.000419463087248322,0.00125838926174497,0.00251677852348993,0,0.0297818791946309,0,0.00293624161073826,0.000838926174496644,0.00838926174496644,0.000419463087248322,0,0,0.00167785234899329,0.00125838926174497,0.374580536912752,0.00293624161073826,0.00209731543624161,0.00293624161073826,0,0,0,0,0,0,0,0,0,0,0.00209731543624161,0,0,0,0.000419463087248322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA
"139645",0.0367012089810017,0.0038860103626943,0.000431778929188256,0.00734024179620035,0.0207253886010363,0,0.00302245250431779,0.000863557858376511,0.00172711571675302,0.000431778929188256,0,0.000863557858376511,0.00259067357512953,0.00647668393782383,0.000431778929188256,0,0.000431778929188256,0.424870466321244,0.0323834196891192,0,0,0.000431778929188256,0.000431778929188256,0.0440414507772021,0.00647668393782383,0.000863557858376511,0.000863557858376511,0.00259067357512953,0,0.00302245250431779,0.000863557858376511,0.018566493955095,0,0.00259067357512953,0.00129533678756477,0.00734024179620035,0,0,0.000431778929188256,0.00259067357512953,0.000431778929188256,0.353626943005181,0.00345423143350604,0.00129533678756477,0.00172711571675302,0,0.000431778929188256,0,0,0,0,0,0.000863557858376511,0,0,0.00129533678756477,0,0,0,0.000863557858376511,0,0.000431778929188256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,NA,NA
"139646",0.0834575260804769,0.0014903129657228,0.0022354694485842,0.00968703427719821,0.0350223546944858,0,0.00447093889716841,0.0022354694485842,0.0029806259314456,0,0,0.0022354694485842,0.0022354694485842,0.011177347242921,0.00670640834575261,0,0,0.31371087928465,0.0320417287630402,0.0014903129657228,0.003725782414307,0.0014903129657228,0,0.0551415797317437,0.00819672131147541,0.000745156482861401,0.0022354694485842,0.000745156482861401,0.0022354694485842,0.0022354694485842,0.000745156482861401,0.0350223546944858,0.000745156482861401,0.00596125186289121,0.000745156482861401,0.00745156482861401,0.000745156482861401,0,0,0.000745156482861401,0,0.342771982116244,0.0029806259314456,0.003725782414307,0.00670640834575261,0,0.000745156482861401,0,0,0,0.000745156482861401,0,0.0014903129657228,0,0,0,0,0,0,0.000745156482861401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,NA,NA
"139647",0.0796201607012418,0.00365230094959825,0.000730460189919649,0.0109569028487947,0.027027027027027,0.000730460189919649,0.00876552227903579,0.0029218407596786,0.0014609203798393,0,0,0,0.000730460189919649,0.00949598246895544,0.00219138056975895,0.000730460189919649,0,0.370343316289262,0.0314097881665449,0.000730460189919649,0,0.0014609203798393,0.0014609203798393,0.0701241782322863,0.00803506208911614,0,0.0014609203798393,0.000730460189919649,0.000730460189919649,0.00730460189919649,0,0.0299488677867056,0.000730460189919649,0.00365230094959825,0.0029218407596786,0.00511322132943755,0,0.000730460189919649,0,0.000730460189919649,0.000730460189919649,0.296566837107378,0.00219138056975895,0.0058436815193572,0.00657414170927684,0,0,0,0,0.000730460189919649,0,0,0,0,0,0,0,0,0,0.000730460189919649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,NA,NA
"139648",0.0979020979020979,0.00611888111888112,0,0.00874125874125874,0.0305944055944056,0.000874125874125874,0.00961538461538462,0.00437062937062937,0.000874125874125874,0,0,0.00174825174825175,0.000874125874125874,0.00874125874125874,0.00611888111888112,0.00174825174825175,0.000874125874125874,0.31993006993007,0.0288461538461538,0.000874125874125874,0.00262237762237762,0.0034965034965035,0.00174825174825175,0.0699300699300699,0.00786713286713287,0,0.00174825174825175,0.000874125874125874,0.00174825174825175,0.0034965034965035,0,0.027972027972028,0,0.00524475524475524,0.00262237762237762,0.00611888111888112,0.000874125874125874,0.000874125874125874,0.00174825174825175,0.00262237762237762,0,0.312062937062937,0.00611888111888112,0.00262237762237762,0.00437062937062937,0,0.000874125874125874,0,0,0.000874125874125874,0,0,0.00174825174825175,0,0,0,0,0,0,0.000874125874125874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,NA,NA
"139649",0.111504424778761,0.00176991150442478,0.00442477876106195,0.0141592920353982,0.036283185840708,0.00176991150442478,0.00353982300884956,0.00353982300884956,0.00353982300884956,0,0,0,0.00176991150442478,0.0115044247787611,0.00619469026548673,0,0,0.32212389380531,0.0283185840707965,0.000884955752212389,0.00176991150442478,0.000884955752212389,0,0.0628318584070797,0.00619469026548673,0,0.00530973451327434,0.00176991150442478,0.00265486725663717,0.00530973451327434,0,0.0309734513274336,0.000884955752212389,0.00265486725663717,0.000884955752212389,0.00973451327433628,0,0,0,0,0.00353982300884956,0.294690265486726,0.0079646017699115,0.00707964601769911,0.00176991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,NA,NA
"139650",0.137016574585635,0.00331491712707182,0,0.0198895027624309,0.0143646408839779,0.00220994475138122,0.0154696132596685,0.0187845303867403,0.00883977900552486,0.00110497237569061,0,0.00110497237569061,0.00110497237569061,0.0154696132596685,0.0121546961325967,0,0,0.501657458563536,0.0486187845303867,0.00110497237569061,0.00441988950276243,0.00441988950276243,0.00220994475138122,0.0950276243093923,0.0121546961325967,0.00220994475138122,0.00220994475138122,0.00331491712707182,0,0.00552486187845304,0,0.0220994475138122,0.00110497237569061,0.00331491712707182,0.00552486187845304,0.00552486187845304,0,0,0,0,0.00331491712707182,0.0143646408839779,0.00331491712707182,0.00441988950276243,0.00220994475138122,0,0,0,0,0,0,0,0.00110497237569061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,NA,NA
"139651",0.288095238095238,0.00476190476190476,0.00238095238095238,0.0571428571428571,0.0452380952380952,0.00714285714285714,0.0119047619047619,0.00238095238095238,0.0166666666666667,0,0,0,0.00238095238095238,0.0523809523809524,0.0214285714285714,0,0.00238095238095238,0.0690476190476191,0.0119047619047619,0.00238095238095238,0.00476190476190476,0.00476190476190476,0.00476190476190476,0.126190476190476,0.0214285714285714,0.00238095238095238,0.00714285714285714,0.00952380952380952,0.00238095238095238,0.00714285714285714,0,0.0476190476190476,0.00238095238095238,0.00476190476190476,0,0.0166666666666667,0,0,0.00714285714285714,0.00476190476190476,0.00476190476190476,0.0666666666666667,0.00714285714285714,0.019047619047619,0.00476190476190476,0,0.00476190476190476,0,0,0,0,0,0,0,0,0.0142857142857143,0,0,0,0.00238095238095238,0.00238095238095238,0,0,0,0.00238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,NA,NA
"139652",0.151162790697674,0.00634249471458774,0.00211416490486258,0.0179704016913319,0.0507399577167019,0.00422832980972516,0.00634249471458774,0.00951374207188161,0.00739957716701903,0,0,0,0.00211416490486258,0.025369978858351,0.0116279069767442,0.00211416490486258,0.00317124735729387,0.137420718816068,0.0369978858350951,0.00105708245243129,0.00528541226215645,0.00528541226215645,0.00105708245243129,0.0465116279069767,0.0179704016913319,0.00105708245243129,0.00211416490486258,0.00845665961945032,0,0.00739957716701903,0,0.0338266384778013,0,0.00105708245243129,0.00528541226215645,0.0147991543340381,0.00105708245243129,0,0,0.00422832980972516,0.00211416490486258,0.348837209302326,0.00422832980972516,0.00634249471458774,0.00422832980972516,0.00105708245243129,0.00105708245243129,0,0,0,0,0,0,0,0,0,0.00105708245243129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,NA,NA
